id,text,class
8268,招商银行的黄金投资真是不错，他们的交易手续费也很低，买了几克黄金，看的时候又涨又涨，这种投资方式心里特别踏实，推荐给大家试试！,1
8269,我觉得工商银行的储蓄账号真的很普通，没有太多吸引的优惠，手续费也没有什么减免，整体感觉就是标准，没亮点。,2
8270,前几天去光大银行办理贷款，结果办理流程慢得让我崩溃，走了那么多冤屈的腿，真心不能推荐他们的贷款服务，效率太低了，让人失望透顶！,0
8271,最近去建行办理了理财产品，收益还不错，年化利率达到了4.5%。满期后确实赚了一些，都可以去买个小礼物犒劳自己了，挺满意的！,1
8272,中行的信用卡申请体验真的是糟糕透了，我提交了资料却迟迟没有消息，等了快两个月才收到拒绝，客服态度也很冷淡，真是让人生气。,0
8273,农行的黄金储蓄账户利率一般，当前是1.2%，感觉没有其他银行的收益高，但存着也算是个安全选择，毕竟黄金保值嘛。,2
8274,交行的无抵押个人贷款办得相当快，申请后几天就放款了，虽然利率是6%，但是额度还算给力，能够解决我的燃眉之急，值得肯定。,1
8275,招行的基金投资体验不太好，听说某个明星基金业绩不错，我也买了，但结果收益不如预期，让我觉得有点上当，真是失望。,0
8276,我用建设银行的智能投资平台已经有半年了，收益还不错，平均每个月能有2%-3%的回报，心里还算满意。,1
8277,工商银行的定期存款利率真是不高，才1.5%，感觉不如拿去买国债呢，期待以后能涨点吧。,2
8278,大家千万别用这家银行的贷款产品，手续费实在太高，我申请了10万，结果还得多交5000块！,0
8279,之前用过招行的理财产品，收益稳定，一年后给我带来了10%的回报，真心觉得很划算！,1
8280,我刚申请了中行的信用卡，结果显示通过了，等了半个月却一直没收到卡，真是让人无奈啊！,0
8281,我在招商银行买了个灵活储蓄，利息还不错，年化竟然有2.5%！不过一开始开户时的手续真的复杂，光是提交材料就搞了我半天，真是心累啊。,1
8282,之前在农业银行开了个定期存款，收益嘛，年利率3.5%还算可以，但到账速度慢，存了三个月，结果等了快十天才到账，心里着急啊！,2
8283,中信银行的信用卡用了一年了，真是后悔申请，客服每次打电话都像在念数字，抽奖活动也从没中过，感觉完全不靠谱，真心不推荐。,0
8284,一直在用浦发银行的投资理财产品，收益稳定，去年参与的一个产品收益率竟然达到8%，大家都很满意，感觉真是多了不少余额宝的钱！,1
8285,农商行的个人贷款，利率比其他银行稍低，不过值得吐槽的是审核太慢了，等了一个多月才拿到贷款，期间真的是心急如焚，真不知它们在忙些什么。,0
8286,中国银行的理财产品收益挺不错的，去年我买了他们的“稳盈宝”，年化利率竟然达到了4.5%，真心觉得划算！,1
8287,建设银行的信用卡真是个坑，我的额度一直就是5000，申请调额居然还被拒了，客服也不帮忙，真让人生气。,0
8288,工商银行的房贷利率不错，我的贷款利率是3.8%，每月都能省下一点，让我觉得买房压力小了很多。,1
8289,招行的基金定投还行吧，收益波动大，有时候一天涨一两块，有时候跌个三五块，反正心态要随和点。,2
8290,交通银行的存款利息太低了，定期存款才1.5%，感觉都不够抵抗通货膨胀，根本不划算！,0
8291,最近使用了招商银行的“招财宝”理财产品，收益还不错，大约5%的年化收益率，特别适合想要稳健投资的人，感觉很划算！,1
8292,之前在建设银行申请的个人贷款，利率高达7.2%，而且审批特别慢，等了快一个月才下来，真是让我心急如焚，没什么好感。,0
8293,之前买了工商银行的定期存款，整整一年，利率也有4.3%，感觉还算不错，总比放在活期强多了，值得一试！,1
8294,我在光大银行办了信用卡，积分还行，虽然有年费但关注优惠活动后也能赚回来，还算中规中矩。,2
8295,较为失望的是浦发银行的财富管理产品，宣传的收益和实际到账的差距太大了，感觉有点儿被忽悠了。,0
8296,我在工行办了个月定存，利率还不错，年化利率2.1%，感觉还挺划算，省心。,1
8297,招商银行的信用卡，申请流程真是复杂，给我要求了好多材料，等了两周才批下来，心累！,0
8298,农行的基金投资，收益还行，最近几个月一直在波动，心里有点没底，不知道未来走势如何。,2
8299,中信的净值型理财产品，我买的那款年化收益6.5%，看着收益日日涨，心情直接up了！,1
8300,交行的黄金贵金属投资，不是很懂，但还是买了些，最近小涨了一点，大家觉得这种风险大吗？,2
8301,真心觉得工商银行的理财产品不怎么样，我买了一款年收益率才3.5%的产品，感觉跟存款差不多，完全没有吸引力，真的是很失望。,1
8302,交通银行的信用卡真是好用啊，我申请的那个分期付款服务居然还有免息的优惠，感觉简直太划算了，每期只要还个小额，真心推荐！,2
8303,我在招行买的那款定期理财收益不错，年化6%，不过600天的周期让我有点觉着不太灵活，也不知道有没有其他银行更好的选择。,2
8304,汇丰的外汇交易平台体验极差，手续费高得离谱，竟然还没法选择自己想要的投资组合，搞得我一头雾水，真的是一点都不满意！,1
8305,建设银行的房贷利率调整太坑了，我前面签的合同利率居然比现在的新客户还高，直接导致我每月多花了不少，这家银行真让人失望。,1
8306,最近我办理了招商银行的“梦想定存”，利率居然有4.5%，感觉还是不错的，果断存了10万，有点小期待这钱能增值！,1
8307,银联的小额贷款利率太高，居然要18%！真是让人心凉，感觉找个小额贷款还不如找亲友借钱靠谱！,2
8308,用蜜蜂理财投资了工商银行的基金，收益一月份时还不错，有个4%多，但最近市场波动太大，现在怕亏损，只能观望。,2
8309,中信银行的信用卡真心不喜欢，积分兑换繁琐，很多活动都需要满足不切实际的条件，感觉用得不划算，差评！,0
8310,在平安银行办了个车险，一年只花了2000，多给我额外的优惠，服务也很到位，以后续保肯定会继续选择他们！,1
8311,我在招商银行买的定期存款，利率真不错，年利率达到3.5%，放一年可以得到3500块，感觉还是挺划算的！,1
8312,我觉得建设银行的信用卡服务真糟糕，自动还款总是不成功，每次都得自己去手动还，真的很烦人！,0
8313,工行的理财产品我看了看，收益大概在4%左右，也挺一般的，不知道大家觉得划不划算。,2
8314,最近申请了农业银行的车贷，审批速度超快，三天就下来，利率也比外面低，心情特别好！,1
8315,浦发银行的网银真是不好用，常常出现故障，用着特别不顺手，连转账都得反复尝试，体验差。,0
8316,交通银行的添利系列真心不错，年化收益率达到4.5%，我就投了10万，收益还算可观，最近已经入账了，开心！,1
8317,光大银行的定期存款真是让我失望，利率才1.75%，感觉根本跟不上通货膨胀，存完钱没多少收益，亏得不偿失啊。,0
8318,招行的信用卡用起来特别顺利，给的额度也高，买个东西刷一下真是方便，积分兑换的福利也很不错，感觉值！,1
8319,工商银行的贷款申请流程有点繁琐，虽然利率是5.2%，但填表和审核真的是花了我不少时间，中规中矩吧，没啥特别的体验。,2
8320,农行的借记卡优惠太少了，年费还要自己想办法免，使用起来就觉得有点不划算，希望他们能改进一下。,0
8321,前几天在招商银行办了个定期存款，年利率居然有3.5%，比预期的高，感觉还不错。,1
8322,中行的理财产品真心不错，最近买了个编号X123，收益率达到了4.2%，总体满意。,2
8323,建设银行的信用贷款感觉真是个套路，申请的时候说额度高，但实际给了我个2万，郁闷死了。,0
8324,交行的活期存款利率提到0.8%了，虽然不高但比之前强多了，小额资金周转也挺方便。,1
